ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?,KMeans_Cluster,DBSCAN_Cluster
2408,60349,0,2,1,1,10350,18,0,0,3468,1,0,1
2409,9453,0,1,1,1,2585,5,0,0,3463,0,1,0
2410,60867,0,4,1,1,41345,18,0,0,3454,0,0,3
2411,27590,0,1,1,1,100,1,0,0,3455,0,1,0
2412,100069,0,3,1,1,18745,13,0,0,3454,0,0,2
2413,27820,0,1,1,1,3005,11,0,0,3454,0,1,0
2414,20503,0,1,1,1,520,3,0,0,3445,0,1,0
2418,17088,0,1,1,1,0,0,0,0,3510,0,1,0
2421,101632,0,4,1,1,48658,14,0,0,3432,1,0,3
2423,45257,0,1,1,1,3625,7,0,0,3417,0,1,0
2424,626,0,1,1,1,626,1,0,0,3393,0,1,0
2425,18272,0,1,1,1,2920,5,0,0,3405,0,1,0
2426,10756,0,1,1,1,1375,4,0,0,3104,0,1,0
2428,75680,0,3,1,1,23159,14,0,0,3397,0,0,2
2429,59839,0,3,1,1,26962,18,0,0,3404,0,0,2
2433,1452,0,1,1,1,2375,5,0,0,3396,1,1,0
2436,114067,0,4,1,1,42569,23,0,0,3336,0,0,3
2438,20207,0,1,1,1,3033,12,0,0,3370,0,1,0
2442,81087,0,3,1,1,18971,12,0,0,3362,0,0,2
2443,14336,0,1,1,1,0,0,0,0,3349,0,1,0
2445,121390,0,1,1,1,8500,4,0,0,3342,0,1,0
2446,23226,0,1,1,1,2236,2,0,0,3343,1,1,0
2448,68012,0,1,1,1,247,3,0,0,3342,0,1,0
2449,23589,0,1,1,1,0,0,0,0,3336,0,1,0
2450,35033,0,1,1,1,1000,1,0,0,2913,0,1,0
2451,19860,0,1,1,1,1500,5,0,0,3281,0,1,0
2453,111442,0,4,1,1,30368,19,0,0,3392,1,0,3
2454,87402,0,4,1,1,41685,21,0,0,3306,0,0,3
2457,34049,0,1,1,1,2030,8,0,0,3306,1,1,0
2459,64138,0,3,1,1,22089,19,0,0,3257,0,0,2
2461,51864,0,2,1,1,6795,13,0,0,3279,0,1,1
2463,51730,0,1,1,1,2875,16,0,0,3264,0,1,0
2464,118141,0,4,1,1,46521,11,0,0,3259,1,0,3
2465,76060,0,4,1,1,33424,30,0,0,3263,1,0,-1
2466,25316,0,1,1,1,0,0,0,0,3258,0,1,0
2469,3446,0,1,1,1,0,0,0,0,3245,0,1,0
2470,26119,0,1,1,1,3189,6,0,0,3257,0,1,0
2472,14554,0,1,1,1,0,0,0,0,3237,0,1,0
2473,165203,0,4,1,1,36666,20,0,0,3239,1,0,-1
2474,76513,0,4,1,1,45265,16,0,0,3235,1,0,3
2476,11952,0,1,1,1,0,0,0,0,3244,0,1,0
2477,44742,0,1,1,1,2500,1,0,0,3217,1,1,0
2478,94022,0,1,1,1,2585,14,0,0,3222,0,1,0
2479,29287,0,1,1,1,0,0,0,0,3216,0,1,0
2481,114868,0,4,1,1,45996,22,0,0,3204,0,0,3
2482,37335,0,3,1,1,19507,17,0,0,3202,1,0,2
2483,45522,0,3,1,1,10728,13,0,0,3197,0,0,2
2484,66524,0,4,1,1,34682,23,0,0,3188,0,0,3
2487,22077,0,1,1,1,1385,4,0,0,3187,0,1,0
2489,95916,0,3,1,1,11845,11,0,0,3182,0,0,2
2490,122164,0,2,1,1,9944,16,0,0,3182,0,0,-1
2494,135568,0,4,1,1,40051,21,0,0,3166,0,0,-1
2495,98339,0,3,1,1,16336,13,0,0,3145,0,0,2
2496,26103,0,3,1,1,13692,18,0,0,3151,1,0,2
2497,11133,0,1,1,1,0,0,0,0,3147,0,1,0
2498,7011,0,3,1,1,19791,16,0,0,3152,1,0,2
2499,177232,0,3,1,1,14787,13,0,0,3137,0,0,-1
2500,29298,0,3,1,1,24656,13,0,0,3141,1,0,2
2501,35304,0,4,1,1,30532,13,0,0,3131,1,0,3
2503,163315,0,1,1,1,8035,29,0,0,3120,0,0,-1
2504,23649,0,1,1,1,3250,16,0,0,3176,0,1,0
2509,34942,0,3,1,1,19016,13,0,0,3089,1,0,2
2510,5970,0,1,1,1,1000,1,0,0,3091,0,1,0
2512,34103,0,3,1,1,34630,16,0,0,3115,1,0,2
2513,142152,0,3,1,1,19464,13,0,0,3088,0,0,2
2514,12713,0,1,1,1,0,0,0,0,3077,0,1,0
2515,28848,0,1,1,1,0,0,0,0,3069,0,1,0
2516,10940,0,1,1,1,0,0,0,0,3062,0,1,0
2518,29005,0,1,1,1,90,3,0,0,3060,1,1,0
2521,13117,0,1,1,1,1972,3,0,0,3027,0,1,0
2522,86341,0,3,1,1,20991,16,0,0,3053,1,0,2
2523,142810,0,1,1,1,8000,4,0,0,3049,1,1,-1
2524,8399,0,3,1,1,21136,13,0,0,3052,1,0,2
2527,14079,0,2,1,1,6503,16,0,0,2999,1,1,1
2528,10036,0,3,1,1,13959,16,0,0,3030,1,0,2
2530,25435,0,1,1,1,7147,32,0,0,3027,0,0,0
2532,85826,0,4,1,1,33678,29,0,0,3026,0,0,-1
2533,654,0,3,1,1,14967,10,0,0,3022,1,0,2
2534,11525,0,1,1,1,0,0,0,0,3008,0,1,0
2536,22963,0,1,1,1,0,0,0,0,2998,0,1,0
2537,47165,0,1,1,1,4545,4,0,0,2992,1,1,0
2539,61737,0,2,1,1,6789,12,0,0,2921,0,1,1
2543,4923,0,1,1,1,305,2,0,0,2985,0,1,0
2544,56687,0,4,1,1,48989,28,0,0,2973,1,0,-1
2546,45149,0,1,1,1,21292,10,0,0,2949,0,1,0
2547,57477,0,1,1,1,2607,4,0,0,3038,1,1,0
2548,48265,0,1,1,1,1000,1,0,0,2951,0,1,0
2549,34249,0,1,1,1,4100,12,0,0,2951,0,1,0
2551,25671,0,2,1,1,10513,12,0,0,2945,1,1,1
2552,191583,0,3,1,1,25675,18,0,0,2950,1,0,-1
2553,90332,0,2,1,1,12845,25,0,0,2927,1,0,-1
2554,53532,0,4,1,1,30808,18,0,0,2927,1,0,3
2555,71507,0,1,1,1,3750,6,0,0,2934,0,1,0
2556,35196,0,1,1,1,0,0,0,0,2922,0,1,0
2557,30034,0,1,1,1,15816,6,0,0,2908,0,1,0
2559,46967,0,1,1,1,2000,9,0,0,2888,0,1,0
2561,5110,0,1,1,1,0,0,0,0,2901,0,1,0
2563,5000,0,1,1,1,5000,1,0,0,2893,0,1,0
2564,126701,0,3,1,1,20636,15,0,0,2878,0,0,2
2565,34855,0,1,1,1,230,3,0,0,2882,0,1,0
2566,34464,0,2,1,1,5312,5,0,0,2886,0,1,1
2567,86638,0,4,1,1,45861,13,0,0,2867,1,0,3
2569,65812,0,1,1,1,185,2,0,0,2854,0,1,0
2571,58195,0,3,1,1,24808,13,0,0,2838,0,0,2
2572,34781,0,3,1,1,11270,12,0,0,2859,1,0,2
2573,22457,0,3,1,1,17579,15,0,0,2858,1,0,2
2574,19996,0,1,1,1,500,1,0,0,3217,0,1,0
2575,26256,0,1,1,1,2000,9,0,0,2847,0,1,0
2577,3129,0,1,1,1,0,0,0,0,2840,0,1,0
2579,9611,0,1,1,1,2250,3,0,0,2845,1,1,0
2580,40702,0,4,1,1,39897,14,0,0,2826,1,0,3
2581,105579,0,3,1,1,16332,12,0,0,2830,0,0,2
2582,46654,0,1,1,1,3215,6,0,0,2830,0,1,0
2584,39715,0,3,1,1,17388,12,0,0,2826,0,0,2
2585,199,0,1,1,1,0,0,0,0,2822,0,1,0
2586,6345,0,2,1,1,7719,18,0,0,2805,1,1,1
2589,10307,0,1,1,1,0,0,0,0,2808,1,1,0
2590,37997,0,2,1,1,11073,5,0,0,2805,0,1,1
2593,18260,0,1,1,1,500,1,0,0,2780,0,1,0
2594,28484,0,1,1,1,350,3,0,0,2782,0,1,0
2595,29105,0,1,1,1,5000,1,0,0,2774,0,1,0
2596,49560,0,1,1,1,0,0,0,0,2770,0,1,0
2598,75288,0,4,1,1,36866,20,0,0,2774,0,0,3
2599,42366,0,2,1,1,6293,9,0,0,2770,0,1,1
2601,48363,0,1,1,1,790,3,0,0,2766,0,1,0
2602,11529,0,3,1,1,15738,15,0,0,2768,1,0,2
2603,61956,0,1,1,1,17500,2,0,0,2755,0,1,0
2605,85346,0,1,1,1,2835,3,0,0,2748,1,1,0
2607,66539,0,3,1,1,27894,17,0,0,2741,0,0,2
2609,14513,0,1,1,1,0,0,0,0,2731,0,1,0
2614,91296,0,3,1,1,19057,16,0,0,2712,0,0,2
2615,117290,0,1,1,1,1754,8,0,0,2717,0,1,0
2616,75556,0,1,1,1,2790,6,0,0,2712,0,1,0
2617,5103,0,1,1,1,5103,2,0,0,2697,0,1,0
2619,31789,0,1,1,1,10220,17,0,0,2699,1,1,0
2620,59515,0,1,1,1,3170,5,0,0,2705,0,1,0
2621,86913,0,2,1,1,23705,6,0,0,2691,0,0,-1
2625,145750,0,2,1,1,10986,12,0,0,2531,0,0,-1
2626,7041,0,1,1,1,1747,12,0,0,2718,1,1,0
2628,44514,0,1,1,1,3577,13,0,0,2657,0,1,0
2629,96490,0,1,1,1,2000,1,0,0,2665,1,1,0
2633,34294,0,3,1,1,17683,14,0,0,2661,1,0,2
2635,106155,0,1,1,1,0,0,0,0,2657,0,1,0
2636,29244,0,2,1,1,6252,13,0,0,2650,0,1,1
2637,27592,0,1,1,1,335,3,0,0,2633,0,1,0
2638,16128,0,1,1,1,475,3,0,0,2643,0,1,0
2642,7456,0,1,1,1,0,0,0,0,2635,0,1,0
2643,33604,0,3,1,1,13619,16,0,0,2633,0,0,2
2644,24803,0,1,1,1,0,0,0,0,2623,0,1,0
2645,58411,0,1,1,1,2500,1,0,0,2619,1,1,0
2646,3273,0,1,1,1,500,1,0,0,2749,0,1,0
2647,28480,0,1,1,1,2644,6,0,0,2628,0,1,0
2648,46706,0,1,1,1,3344,16,0,0,2609,0,1,0
2651,118487,0,1,1,1,3388,14,0,0,2592,0,1,0
2652,20518,0,2,1,1,5580,10,0,0,2600,0,1,1
2654,11700,0,1,1,1,0,0,0,0,2585,0,1,0
2655,391,0,1,1,1,9000,1,0,0,2581,1,1,0
2659,88563,0,4,1,1,42410,27,0,0,2567,0,0,-1
2660,25748,0,1,1,1,0,0,0,0,2566,0,1,0
2661,27102,0,3,1,1,27102,9,0,0,2563,0,0,2
2664,29150,0,3,1,1,13952,14,0,0,2544,1,0,2
2665,37529,0,4,1,1,25706,14,0,0,2558,1,0,3
2666,7515,0,2,1,1,13681,18,0,0,2552,1,1,1
2668,24265,0,1,1,1,1854,12,0,0,2550,0,1,0
2669,16773,0,1,1,1,140,2,0,0,2525,0,1,0
2673,20674,0,3,1,1,16876,22,0,0,2528,1,0,2
2674,8335,0,1,1,1,3750,16,0,0,2522,0,1,0
2675,40893,0,1,1,1,1130,3,0,0,2518,0,1,0
2679,14748,0,1,1,1,2210,7,0,0,2497,1,1,0
2680,49514,0,1,1,1,4500,22,0,0,2569,0,1,0
2681,7457,0,1,1,1,17131,5,0,0,2496,1,1,0
2682,97193,0,2,1,1,13338,12,0,0,2502,0,0,1
2683,68456,0,2,1,1,6317,5,0,0,2488,0,1,1
2684,123842,0,3,1,1,24295,14,0,0,2500,0,0,2
2687,41073,0,3,1,1,13993,20,0,0,2493,0,0,2
2688,21784,0,2,1,1,6208,14,0,0,2483,0,1,1
2689,12868,0,1,1,1,1875,8,0,0,2483,0,1,0
2690,147862,0,4,1,1,44783,14,0,0,2426,1,0,-1
2695,75279,0,1,1,1,5375,21,0,0,2459,0,1,0
2698,2039,0,1,1,1,0,0,0,0,2451,0,1,0
2699,2214,0,1,1,1,0,0,0,0,2448,0,1,0
2700,16208,0,1,1,1,0,0,0,0,2451,0,1,0
2701,25829,0,1,1,1,1375,4,0,0,2444,0,1,0
2702,83217,0,1,1,1,3679,4,0,0,2447,1,1,0
2703,9520,0,3,1,1,12515,13,0,0,2438,1,0,2
2704,103215,0,3,1,1,16726,14,0,0,2427,1,0,2
2705,62629,0,4,1,1,36986,14,0,0,2438,0,0,3
2706,45603,0,2,1,1,5964,13,0,0,2432,0,1,1
2707,44792,0,2,1,1,9463,16,0,0,2430,0,1,1
2708,97535,0,1,1,1,0,0,0,0,2418,0,1,0
2709,60085,0,3,1,1,14714,17,0,0,2404,1,0,2
2710,76938,0,3,1,1,23503,13,0,0,2422,1,0,2
2712,7685,0,1,1,1,500,4,0,0,2406,0,1,0
2714,7029,0,1,1,1,495,3,0,0,2565,1,1,0
2715,2119,0,1,1,1,0,0,0,0,2399,0,1,0
2719,77753,0,3,1,1,12483,13,0,0,2377,0,0,2
2722,46186,0,2,1,1,9744,14,0,0,2364,0,1,1
2723,54810,0,3,1,1,19665,21,0,0,2368,0,0,2
2724,25637,0,1,1,1,445,3,0,0,2367,0,1,0
2725,35088,0,1,1,1,320,2,0,0,2362,0,1,0
2729,62124,0,1,1,1,0,0,0,0,2355,1,1,0
2730,14134,0,1,1,1,2125,9,0,0,2312,1,1,0
2732,20353,0,1,1,1,1729,5,0,0,2298,0,1,0
2733,93154,0,4,1,1,30752,21,0,0,2333,1,0,3
2738,28312,0,1,1,1,1726,13,0,0,2335,1,1,0
2739,78462,0,3,1,1,20291,14,0,0,2311,0,0,2
2740,32740,0,1,1,1,10722,4,0,0,2315,1,1,0
2741,57293,0,1,1,1,1000,1,0,0,2319,0,1,0
2742,174743,0,1,1,1,27460,12,0,0,2326,0,0,-1
2743,59486,0,1,1,1,3517,4,0,0,2315,1,1,0
2745,56805,0,3,1,1,16617,17,0,0,2307,0,0,2
2747,18545,0,3,1,1,25053,22,0,0,2304,1,0,2
2748,5570,0,1,1,1,9094,26,0,0,2287,1,1,0
2755,7369,0,1,1,1,0,0,0,0,2277,0,1,0
2756,16378,0,1,1,1,0,0,0,0,2272,0,1,0
2757,39859,0,1,1,1,3675,8,0,0,2272,0,1,0
2758,44214,0,3,1,1,24928,13,0,0,2259,0,0,2
2759,73102,0,3,1,1,18156,20,0,0,2272,1,0,2
2760,3552,0,1,1,1,10597,17,0,0,2264,1,1,0
2761,71593,0,3,1,1,22666,17,0,0,2266,0,0,2
2765,51176,0,4,1,1,40397,16,0,0,2243,0,0,3
2766,12426,0,1,1,1,0,0,0,0,2238,0,1,0
2767,10062,0,1,1,1,2000,9,0,0,2242,0,1,0
2768,34790,0,1,1,1,0,0,0,0,2272,0,1,0
2770,51592,0,1,1,1,18678,9,0,0,2230,0,1,0
2771,23294,0,1,1,1,420,4,0,0,2228,0,1,0
2772,33398,0,3,1,1,14086,15,0,0,2223,0,0,2
2774,60250,0,3,1,1,43071,12,0,0,2214,1,0,-1
2775,81871,0,3,1,1,23068,20,0,0,2222,1,0,2
2777,430,0,1,1,1,220,1,0,0,2196,0,1,0
2778,75949,0,1,1,1,952,4,0,0,2195,0,1,0
2781,104670,0,1,1,1,3993,12,0,0,2202,0,1,0
2783,28731,0,4,1,1,29782,11,0,0,2182,1,0,3
2787,74352,0,3,1,1,17868,15,0,0,2188,0,0,2
2788,70308,0,4,1,1,41704,19,0,0,2186,1,0,3
2790,79020,0,1,1,1,3422,10,0,0,2179,0,1,0
2791,28335,0,1,1,1,400,3,0,0,2161,0,1,0
2792,22011,0,1,1,1,0,0,0,0,2167,0,1,0
2793,49436,0,4,1,1,33836,13,0,0,2167,0,0,3
2794,145072,0,1,1,1,15000,4,0,0,2152,1,1,-1
2795,8992,0,2,1,1,9113,11,0,0,2145,1,1,1
2796,72497,0,3,1,1,24279,13,0,0,2161,0,0,2
2798,62335,0,1,1,1,500,1,0,0,2147,0,1,0
2799,41556,0,3,1,1,26682,4,0,0,2131,0,0,-1
2800,15436,0,1,1,1,6147,13,0,0,2138,0,1,0
2801,109618,0,3,1,1,14159,11,0,0,2138,0,0,2
2802,182228,0,4,1,1,41048,12,0,0,2139,0,0,-1
2803,1000,0,1,1,1,0,0,0,0,2126,0,1,0
2804,36699,0,1,1,1,2500,13,0,0,2119,0,1,0
2806,39098,0,3,1,1,18992,14,0,0,2129,0,0,2
2808,18959,0,1,1,1,0,0,0,0,2115,0,1,0
2809,28010,0,1,1,1,150,3,0,0,2115,0,1,0
2812,664,0,1,1,1,0,0,0,0,2108,0,1,0
2813,18533,0,3,1,1,27904,14,0,0,2102,1,0,2
2814,202168,0,3,1,1,12463,18,0,0,2098,1,0,-1
2816,37839,0,3,1,1,11512,16,0,0,2084,1,0,2
2817,29196,0,2,1,1,7011,15,0,0,2082,0,1,1
2820,7500,0,1,1,1,0,0,0,0,2084,0,1,0
2822,85823,0,1,1,1,0,0,0,0,2074,0,1,0
2823,32323,0,1,1,1,1250,3,0,0,2074,1,1,0
2825,104523,0,1,1,1,4000,2,0,0,2073,1,1,0
2826,60856,0,2,1,1,17332,8,0,0,2076,0,1,1
2827,15526,0,1,1,1,2750,15,0,0,2063,0,1,0
2829,17681,0,1,1,1,500,1,0,0,2059,0,1,0
2830,76909,0,3,1,1,18405,12,0,0,2066,0,0,2
2831,22084,0,1,1,1,2773,10,0,0,2054,0,1,0
2832,50783,0,3,1,1,11595,15,0,0,2060,0,0,2
2834,41275,0,1,1,1,0,0,0,0,2035,0,1,0
2836,32270,0,1,1,1,0,0,0,0,2040,0,1,0
2837,22053,0,4,1,1,39810,27,0,0,2042,1,0,-1
2838,32708,0,3,1,1,11556,13,0,0,2035,0,0,2
2840,47056,0,1,1,1,0,0,0,0,2031,0,1,0
2841,112197,0,4,1,1,32108,16,0,0,2013,1,0,3
2845,169139,0,1,1,1,9500,5,0,0,2019,1,1,-1
2847,41150,0,1,1,1,0,0,0,0,2000,0,1,0
2848,3831,0,1,1,1,2,4,0,0,2013,0,1,0
2849,48014,0,1,1,1,0,0,0,0,2005,0,1,0
2851,3965,0,2,1,1,8228,12,0,0,2003,1,1,1
2852,37965,0,1,1,1,2250,5,0,0,1998,0,1,0
2854,24557,0,3,1,1,18957,20,0,0,1996,0,0,2
2855,16733,0,1,1,1,1000,1,0,0,1983,0,1,0
2856,41824,0,1,1,1,2100,3,0,0,1982,0,1,0
2859,37331,0,1,1,1,0,0,0,0,1970,0,1,0
2860,15000,0,1,1,1,15000,1,0,0,1976,0,1,0
2863,1000,0,1,1,1,1000,1,0,0,1970,0,1,0
2864,84179,0,3,1,1,22397,19,0,0,1976,0,0,2
2865,66590,0,1,1,1,1300,13,0,0,1975,0,1,0
2866,66445,0,3,1,1,22276,13,0,0,1975,0,0,2
2868,33951,0,3,1,1,12279,14,0,0,1963,0,0,2
2869,27204,0,2,1,1,7627,16,0,0,1968,0,1,1
2870,16442,0,1,1,1,0,0,0,0,1962,1,1,0
2871,39669,0,4,1,1,31989,14,0,0,1955,1,0,3
2872,8063,0,1,1,1,18250,5,0,0,1950,1,1,0
2873,15243,0,1,1,1,675,3,0,0,1944,0,1,0
2877,51172,0,1,1,1,500,4,0,0,1939,1,1,0
2879,18074,0,1,1,1,1625,6,0,0,1765,0,1,0
2880,31759,0,1,1,1,0,0,0,0,1922,0,1,0
2881,34007,0,1,1,1,440,2,0,0,1937,0,1,0
2882,28338,0,1,1,1,90,2,0,0,1936,0,1,0
2883,28693,0,2,1,1,8229,20,0,0,1937,0,1,1
2884,15036,0,2,1,1,7917,8,0,0,1935,1,1,1
2885,26797,0,1,1,1,0,0,0,0,1928,0,1,0
2888,19128,0,2,1,1,10595,27,0,0,1919,1,0,-1
2889,11245,0,1,1,1,0,0,0,0,1920,0,1,0
2890,18735,0,1,1,1,4100,19,0,0,1913,0,1,0
2891,43310,0,3,1,1,11943,14,0,0,1804,0,0,2
2892,51142,0,1,1,1,5000,3,0,0,1874,1,1,0
2893,127588,0,2,1,1,11297,11,0,0,1906,0,0,-1
2895,33064,0,1,1,1,300,3,0,0,1895,0,1,0
2896,10424,0,1,1,1,0,0,0,0,1894,0,1,0
2897,6517,0,1,1,1,2025,8,0,0,1900,0,1,0
2898,47160,0,1,1,1,0,0,0,0,1898,0,1,0
2899,15584,0,1,1,1,2875,16,0,0,1894,0,1,0
2902,25853,0,3,1,1,23163,18,0,0,1886,0,0,2
2905,21285,0,1,1,1,2375,12,0,0,1879,0,1,0
2907,39728,0,3,1,1,16359,11,0,0,1860,0,0,2
2908,28294,0,1,1,1,0,0,0,0,1865,0,1,0
2909,109505,0,3,1,1,15766,23,0,0,1867,0,0,-1
2912,36398,0,2,1,1,9704,22,0,0,1858,0,0,1
2915,16875,0,1,1,1,500,1,0,0,1838,0,1,0
2916,17060,0,1,1,1,0,0,0,0,1836,0,1,0
2918,142729,0,1,1,1,0,0,0,0,1823,1,1,0
2921,62960,0,5,1,1,50255,10,0,0,1824,1,0,-1
2922,16685,0,1,1,1,400,2,0,0,1817,0,1,0
2923,33405,0,1,1,1,1600,3,0,0,1808,1,1,0
2924,37211,0,3,1,1,23007,18,0,0,1817,0,0,2
2926,99226,0,2,1,1,5796,12,0,0,1811,0,1,1
2931,12120,0,1,1,1,1000,1,0,0,1802,0,1,0
2932,82352,0,1,1,1,5760,18,0,0,1797,0,1,0
2933,6286,0,1,1,1,230,3,0,0,1788,0,1,0
2934,17326,0,1,1,1,0,0,0,0,1787,0,1,0
2935,32234,0,3,1,1,17001,13,0,0,1780,1,0,2
2937,56174,0,2,1,1,6589,15,0,0,1768,0,1,1
2938,81144,0,1,1,1,34664,17,0,0,1769,0,0,-1
2939,51737,0,1,1,1,3119,19,0,0,1774,0,1,0
2942,23518,0,3,1,1,11843,13,0,0,1768,0,0,2
2944,19591,0,1,1,1,4437,8,0,0,1772,1,1,0
2945,46455,0,1,1,1,6817,11,0,0,1763,0,1,0
2946,89413,0,3,1,1,24667,21,0,0,1767,0,0,2
2948,17135,0,1,1,1,60,2,0,0,1747,0,1,0
2949,72253,0,4,1,1,29227,16,0,0,1752,0,0,3
2951,52718,0,3,1,1,11540,11,0,0,1755,0,0,2
2952,23933,0,2,1,1,10144,15,0,0,1804,0,1,1
2953,179207,0,1,1,1,7041,6,0,0,3169,0,1,-1
2954,76177,0,4,1,1,31922,16,0,0,3057,0,0,3
2955,11472,0,2,1,1,9068,14,0,0,3290,1,1,1
2957,124027,0,2,1,1,8698,12,0,0,2952,0,0,-1
2958,15138,0,1,1,1,140,3,0,0,2993,0,1,0
2959,43229,0,1,1,1,5000,1,0,0,2644,0,1,0
2961,27043,0,1,1,1,0,0,0,0,2814,0,1,0
2962,55381,0,1,1,1,0,0,0,0,3600,0,1,0
2963,53983,0,3,1,1,24862,13,0,0,3512,0,0,2
2964,59179,0,3,1,1,18908,15,0,0,3530,1,0,2
2966,32886,0,1,1,1,3606,10,0,0,3281,0,1,0
2970,28464,0,1,1,1,5167,16,0,0,3344,0,1,0
2974,158986,0,1,1,1,3558,14,0,0,3404,0,0,-1
2975,18939,0,1,1,1,855,3,0,0,3216,0,1,0
2980,33918,0,1,1,1,145,3,0,0,3012,0,1,0
2981,65926,0,3,1,1,11639,17,0,0,3362,0,0,2
2982,67753,0,3,1,1,18303,15,0,0,3134,0,0,2
2983,49280,0,1,1,1,22370,16,0,0,3312,0,0,-1
2984,97606,0,4,1,1,42980,24,0,0,3355,1,0,3
2986,49749,0,3,1,1,13609,18,0,0,3265,1,0,2
2988,80500,0,3,1,1,16368,16,0,0,3146,0,0,2
2990,40257,0,1,1,1,12885,31,0,0,3237,0,0,-1
2992,9154,0,1,1,1,0,0,0,0,3260,0,1,0
2993,54345,0,1,1,1,1850,8,0,0,3348,0,1,0
2995,4858,0,1,1,1,0,0,0,0,3294,0,1,0
2996,56745,0,1,1,1,6000,3,0,0,3280,1,1,0
2997,87507,0,3,1,1,17714,19,0,0,3274,0,0,2
2999,27566,0,1,1,1,6362,24,0,0,3279,0,1,0
3001,38508,0,3,1,1,13523,13,0,0,3279,0,0,2
3002,8184,0,1,1,1,0,0,0,0,2832,0,1,0
3004,89576,0,3,1,1,20333,15,0,0,3099,0,0,2
3007,132894,0,4,1,1,34540,15,0,0,3106,0,0,3
3008,12881,0,1,1,1,500,1,0,0,3244,0,1,0
3010,71682,0,3,1,1,11662,11,0,0,3173,0,0,2
3011,94016,0,1,1,1,4773,6,0,0,3161,0,1,0
3013,16341,0,1,1,1,0,0,0,0,3190,0,1,0
3014,60331,0,3,1,1,17878,27,0,0,3036,1,0,-1
3016,148086,0,4,1,1,32551,14,0,0,2913,0,0,-1
3020,36844,0,2,1,1,21715,16,0,0,3161,0,0,-1
3022,20390,0,1,1,1,2500,1,0,0,2528,1,1,0
3023,29182,0,5,1,1,50698,14,0,0,2999,1,0,-1
3025,568,0,1,1,1,710,3,0,0,3053,0,1,0
3026,30759,0,1,1,1,510,3,0,0,3195,0,1,0
3029,23846,0,1,1,1,9177,6,0,0,2678,0,1,0
3030,26505,0,1,1,1,0,0,0,0,3102,0,1,0
3031,72131,0,2,1,1,7681,17,0,0,2390,0,0,1
3032,24406,0,1,1,1,5005,14,0,0,3127,0,1,0
3034,23179,0,1,1,1,0,0,0,0,2794,0,1,0
3035,14710,0,1,1,1,3500,2,0,0,3149,1,1,0
3039,20603,0,1,1,1,115,5,0,0,3054,1,1,0
3041,31520,0,1,1,1,130,2,0,0,2858,0,1,0
3042,29350,0,4,1,1,27703,15,0,0,3020,1,0,3
3044,17376,0,1,1,1,4920,11,0,0,2265,0,1,0
3047,48224,0,1,1,1,0,0,0,0,2888,0,1,0
3048,13271,0,1,1,1,0,0,0,0,1435,1,1,0
3050,17893,0,2,1,1,9623,13,0,0,3074,0,1,1
3051,52693,0,1,1,1,947,4,0,0,2374,0,1,0
3052,50895,0,4,1,1,29618,15,0,0,2980,1,0,3
3055,34862,0,1,1,1,2725,5,0,0,3004,0,1,0
3056,20391,0,1,1,1,90,3,0,0,2884,0,1,0
3058,20773,0,3,1,1,13619,14,0,0,2765,1,0,2
3063,45005,0,1,1,1,0,0,0,0,2934,0,1,0
3065,26513,0,1,1,1,7670,14,0,0,2678,1,1,0
3066,20417,0,1,1,1,5000,1,0,0,3013,0,1,0
3067,7490,0,1,1,1,0,0,0,0,3042,0,1,0
3070,61191,0,2,1,1,8502,17,0,0,2112,0,0,1
3071,7329,0,2,1,1,10639,16,0,0,2993,1,1,1
3072,12688,0,1,1,1,0,0,0,0,2993,0,1,0
3073,106921,0,4,1,1,26666,13,0,0,2581,0,0,3
3077,109133,0,3,1,1,21378,16,0,0,2989,0,0,2
3079,45575,0,3,1,1,23223,17,0,0,2964,1,0,2
3080,76430,0,3,1,1,13653,17,0,0,3018,1,0,2
3081,18059,0,1,1,1,0,0,0,0,2019,0,1,0
3082,188759,0,1,1,1,3082,3,0,0,2817,0,1,-1
3083,36953,0,3,1,1,25598,16,0,0,2997,1,0,2
3086,72768,0,1,1,1,290,3,0,0,2762,0,1,0
3087,23178,0,1,1,1,0,0,0,0,2351,0,1,0
3088,25676,0,1,1,1,0,0,0,0,1597,0,1,0
3090,1666,0,1,1,1,980,3,0,0,2761,0,1,0
3094,5317,0,1,1,1,0,0,0,0,2992,0,1,0
3095,7606,0,4,1,1,29307,17,0,0,2930,1,0,3
3097,22414,0,1,1,1,1094,3,0,0,2957,1,1,0
3099,127199,0,1,1,1,2563,14,0,0,2917,0,1,0
3100,12176,0,1,1,1,875,7,0,0,2268,0,1,0
3101,142929,0,4,1,1,40826,23,0,0,2803,0,0,-1
3102,28670,0,2,1,1,11727,11,0,0,2980,1,1,1
3105,6181,0,1,1,1,2000,9,0,0,2878,0,1,0
3107,16136,0,1,1,1,0,0,0,0,1177,0,1,0
3109,92492,0,1,1,1,11029,6,0,0,2839,0,1,0
3111,46003,0,1,1,1,1340,7,0,0,2698,0,1,0
3112,95982,0,1,1,1,3630,3,0,0,2623,0,1,0
3113,20529,0,1,1,1,0,0,0,0,2644,0,1,0
3116,50939,0,3,1,1,16453,16,0,0,2753,0,0,2
3117,35039,0,1,1,1,174,1,0,0,2314,0,1,0
